gambler,10,0.235702260396,0.200000000000000011,0.100000000000000006,0.200000000000000011,0.100000000000000006,0.299999999999999989,0.100000000000000006
random,10,0.235702260396,0.100000000000000006,0.100000000000000006,0.100000000000000006,0.200000000000000011,0.200000000000000011,0.299999999999999989
gambler,20,0.210818510678,0.149999999999999994,0.149999999999999994,0.149999999999999994,0.100000000000000006,0.250000000000000000,0.200000000000000011
random,20,0.247206616237,0.200000000000000011,0.200000000000000011,0.050000000000000003,0.149999999999999994,0.200000000000000011,0.200000000000000011
gambler,40,0.252762514802,0.149999999999999994,0.125000000000000000,0.149999999999999994,0.174999999999999989,0.250000000000000000,0.149999999999999994
random,40,0.235702260396,0.125000000000000000,0.225000000000000006,0.125000000000000000,0.149999999999999994,0.174999999999999989,0.200000000000000011
random,80,0.220479275922,0.149999999999999994,0.200000000000000011,0.187500000000000000,0.125000000000000000,0.162500000000000006,0.174999999999999989
gambler,80,0.220479275922,0.174999999999999989,0.149999999999999994,0.174999999999999989,0.137500000000000011,0.212499999999999994,0.149999999999999994
random,160,0.321670984427,0.118749999999999994,0.187500000000000000,0.187500000000000000,0.149999999999999994,0.187500000000000000,0.168750000000000011
gambler,160,0.280128938566,0.187500000000000000,0.156250000000000000,0.162500000000000006,0.131250000000000006,0.200000000000000011,0.162500000000000006
random,320,0.289875452182,0.153125000000000011,0.200000000000000011,0.165624999999999994,0.165624999999999994,0.149999999999999994,0.165624999999999994
gambler,320,0.231990181785,0.181249999999999994,0.159374999999999989,0.162500000000000006,0.143749999999999989,0.178125000000000006,0.174999999999999989
random,640,0.421842848569,0.142187499999999994,0.192187500000000011,0.170312500000000006,0.179687500000000000,0.164062500000000000,0.151562499999999989
random,10,0.235702260396,0.299999999999999989,0.200000000000000011,0.100000000000000006,0.100000000000000006,0.200000000000000011,0.100000000000000006
gambler,640,0.138192699598,0.174999999999999989,0.162500000000000006,0.160937500000000011,0.160937500000000011,0.170312500000000006,0.170312500000000006
random,20,0.307318148576,0.250000000000000000,0.200000000000000011,0.050000000000000003,0.100000000000000006,0.200000000000000011,0.200000000000000011
random,40,0.453382350291,0.275000000000000022,0.125000000000000000,0.050000000000000003,0.149999999999999994,0.225000000000000006,0.174999999999999989
gambler,10,0.34960294939,0.299999999999999989,0.000000000000000000,0.200000000000000011,0.100000000000000006,0.299999999999999989,0.100000000000000006
gambler,10,0.235702260396,0.200000000000000011,0.100000000000000006,0.100000000000000006,0.100000000000000006,0.200000000000000011,0.299999999999999989
random,80,0.255495161946,0.212499999999999994,0.174999999999999989,0.137500000000000011,0.125000000000000000,0.174999999999999989,0.174999999999999989
gambler,20,0.210818510678,0.250000000000000000,0.149999999999999994,0.149999999999999994,0.100000000000000006,0.200000000000000011,0.149999999999999994
random,1280,0.21266333592,0.155468749999999989,0.165624999999999994,0.174218750000000006,0.171875000000000000,0.165624999999999994,0.167187499999999989
gambler,20,0.166666666667,0.200000000000000011,0.200000000000000011,0.100000000000000006,0.149999999999999994,0.149999999999999994,0.200000000000000011
gambler,40,0.174801474695,0.200000000000000011,0.149999999999999994,0.149999999999999994,0.125000000000000000,0.200000000000000011,0.174999999999999989
gambler,40,0.21730674684,0.174999999999999989,0.149999999999999994,0.100000000000000006,0.174999999999999989,0.200000000000000011,0.200000000000000011
random,160,0.331243448573,0.187500000000000000,0.156250000000000000,0.118749999999999994,0.187500000000000000,0.156250000000000000,0.193750000000000006
gambler,80,0.190029237517,0.200000000000000011,0.137500000000000011,0.149999999999999994,0.187500000000000000,0.162500000000000006,0.162500000000000006
gambler,80,0.278886675511,0.174999999999999989,0.149999999999999994,0.125000000000000000,0.149999999999999994,0.225000000000000006,0.174999999999999989
gambler,160,0.0589255650989,0.168750000000000011,0.162500000000000006,0.174999999999999989,0.168750000000000011,0.162500000000000006,0.162500000000000006
gambler,160,0.191847740554,0.162500000000000006,0.156250000000000000,0.156250000000000000,0.162500000000000006,0.200000000000000011,0.162500000000000006
random,10,0.394405318873,0.200000000000000011,0.400000000000000022,0.200000000000000011,0.100000000000000006,0.100000000000000006,0.000000000000000000
random,320,0.215702985092,0.184375000000000011,0.162500000000000006,0.146875000000000006,0.165624999999999994,0.162500000000000006,0.178125000000000006
gambler,1280,0.253961665961,0.179687500000000000,0.167187499999999989,0.160156250000000000,0.162500000000000006,0.171093749999999989,0.159374999999999989
gambler,320,0.263523138347,0.178125000000000006,0.153125000000000011,0.162500000000000006,0.159374999999999989,0.193750000000000006,0.153125000000000011
gambler,320,0.163511807253,0.159374999999999989,0.174999999999999989,0.168750000000000011,0.174999999999999989,0.171875000000000000,0.149999999999999994
random,20,0.307318148576,0.100000000000000006,0.299999999999999989,0.149999999999999994,0.200000000000000011,0.149999999999999994,0.100000000000000006
random,40,0.197202659437,0.174999999999999989,0.200000000000000011,0.200000000000000011,0.174999999999999989,0.125000000000000000,0.125000000000000000
random,80,0.286259400622,0.149999999999999994,0.174999999999999989,0.212499999999999994,0.200000000000000011,0.125000000000000000,0.137500000000000011
random,640,0.209993386139,0.174999999999999989,0.170312500000000006,0.149999999999999994,0.173437499999999994,0.167187499999999989,0.164062500000000000
random,160,0.231240615425,0.162500000000000006,0.174999999999999989,0.187500000000000000,0.181249999999999994,0.131250000000000006,0.162500000000000006
gambler,10,0.298142397,0.100000000000000006,0.299999999999999989,0.000000000000000000,0.200000000000000011,0.200000000000000011,0.200000000000000011
gambler,20,0.278886675511,0.050000000000000003,0.200000000000000011,0.149999999999999994,0.200000000000000011,0.149999999999999994,0.250000000000000000
gambler,640,0.198518820826,0.178125000000000006,0.159374999999999989,0.174999999999999989,0.160937500000000011,0.168750000000000011,0.157812499999999994
gambler,640,0.17921510973,0.154687500000000006,0.176562500000000011,0.170312500000000006,0.170312500000000006,0.160937500000000011,0.167187499999999989
gambler,40,0.117851130198,0.149999999999999994,0.149999999999999994,0.200000000000000011,0.149999999999999994,0.174999999999999989,0.174999999999999989
random,320,0.210818510678,0.178125000000000006,0.159374999999999989,0.171875000000000000,0.146875000000000006,0.181249999999999994,0.162500000000000006
gambler,80,0.0833333333333,0.149999999999999994,0.174999999999999989,0.174999999999999989,0.174999999999999989,0.162500000000000006,0.162500000000000006
random,2560,0.396381199801,0.159374999999999989,0.158593750000000006,0.178515625000000011,0.169921875000000000,0.173828125000000000,0.159765624999999994
gambler,160,0.126381257401,0.174999999999999989,0.149999999999999994,0.162500000000000006,0.181249999999999994,0.168750000000000011,0.162500000000000006
random,640,0.389755977789,0.160937500000000011,0.149999999999999994,0.168750000000000011,0.149999999999999994,0.193750000000000006,0.176562500000000011
gambler,320,0.0768295371441,0.165624999999999994,0.159374999999999989,0.165624999999999994,0.171875000000000000,0.165624999999999994,0.171875000000000000
random,1280,0.299159702797,0.171875000000000000,0.162500000000000006,0.152343750000000000,0.167187499999999989,0.166406250000000006,0.179687500000000000
gambler,640,0.219690438774,0.159374999999999989,0.151562499999999989,0.176562500000000011,0.171875000000000000,0.167187499999999989,0.173437499999999994
random,1280,0.255495161946,0.154687500000000006,0.162500000000000006,0.167187499999999989,0.170312500000000006,0.178125000000000006,0.167187499999999989
gambler,1280,0.229166666667,0.177343749999999994,0.156250000000000000,0.170312500000000006,0.167187499999999989,0.164843750000000011,0.164062500000000000
gambler,1280,0.121478164476,0.159374999999999989,0.167968750000000000,0.166406250000000006,0.167968750000000000,0.169531249999999994,0.168750000000000011
gambler,2560,0.290399031028,0.172656250000000011,0.167968750000000000,0.161328124999999989,0.164843750000000011,0.174609375000000011,0.158593750000000006
gambler,1280,0.204548961811,0.167968750000000000,0.157812499999999994,0.173437499999999994,0.169531249999999994,0.160156250000000000,0.171093749999999989
random,2560,0.300318118372,0.169140624999999989,0.164062500000000000,0.157421874999999989,0.169140624999999989,0.163671874999999994,0.176562500000000011
random,2560,0.279197759463,0.162890625000000011,0.160546875000000006,0.163281249999999989,0.165234374999999989,0.171875000000000000,0.176171875000000006
random,5120,0.148048650037,0.165039062500000000,0.163476562500000006,0.165624999999999994,0.168164062499999989,0.168945312500000000,0.168750000000000011
gambler,2560,0.153376352661,0.171484374999999994,0.163671874999999994,0.168359375000000006,0.164062500000000000,0.163671874999999994,0.168750000000000011
gambler,10,0.235702260396,0.100000000000000006,0.100000000000000006,0.299999999999999989,0.200000000000000011,0.200000000000000011,0.100000000000000006
gambler,2560,0.238721275177,0.164843750000000011,0.162500000000000006,0.171484374999999994,0.170312500000000006,0.159374999999999989,0.171484374999999994
gambler,2560,0.172929216412,0.160546875000000006,0.169921875000000000,0.163671874999999994,0.169140624999999989,0.169140624999999989,0.167578124999999994
gambler,20,0.166666666667,0.149999999999999994,0.100000000000000006,0.200000000000000011,0.200000000000000011,0.200000000000000011,0.149999999999999994
gambler,40,0.235702260396,0.149999999999999994,0.100000000000000006,0.200000000000000011,0.200000000000000011,0.200000000000000011,0.149999999999999994
random,10,0.537483849887,0.000000000000000000,0.400000000000000022,0.100000000000000006,0.000000000000000000,0.100000000000000006,0.400000000000000022
random,20,0.440958551844,0.100000000000000006,0.200000000000000011,0.100000000000000006,0.200000000000000011,0.050000000000000003,0.349999999999999978
random,40,0.337474278855,0.100000000000000006,0.149999999999999994,0.225000000000000006,0.100000000000000006,0.200000000000000011,0.225000000000000006
random,5120,0.162713534915,0.165039062500000000,0.167187499999999989,0.164453125000000006,0.167773437500000011,0.170898437500000000,0.164648437499999994
random,80,0.339525813124,0.187500000000000000,0.174999999999999989,0.174999999999999989,0.125000000000000000,0.225000000000000006,0.112500000000000003
random,160,0.429793231941,0.206249999999999989,0.218750000000000000,0.149999999999999994,0.125000000000000000,0.143749999999999989,0.156250000000000000
gambler,80,0.20069324298,0.174999999999999989,0.174999999999999989,0.162500000000000006,0.200000000000000011,0.162500000000000006,0.125000000000000000
gambler,5120,0.178547865509,0.166992187500000000,0.164648437499999994,0.164062500000000000,0.169531249999999994,0.170312500000000006,0.164453125000000006
random,320,0.385501116874,0.174999999999999989,0.203125000000000000,0.171875000000000000,0.131250000000000006,0.159374999999999989,0.159374999999999989
gambler,160,0.162446572413,0.156250000000000000,0.162500000000000006,0.162500000000000006,0.193750000000000006,0.168750000000000011,0.156250000000000000
gambler,320,0.163511807253,0.168750000000000011,0.149999999999999994,0.165624999999999994,0.181249999999999994,0.165624999999999994,0.168750000000000011
random,640,0.248607231503,0.162500000000000006,0.179687500000000000,0.165624999999999994,0.148437500000000000,0.173437499999999994,0.170312500000000006
random,10,0.471404520791,0.400000000000000022,0.000000000000000000,0.100000000000000006,0.200000000000000011,0.000000000000000000,0.299999999999999989
random,20,0.542627353203,0.400000000000000022,0.050000000000000003,0.100000000000000006,0.100000000000000006,0.100000000000000006,0.250000000000000000
gambler,640,0.0986013297183,0.168750000000000011,0.160937500000000011,0.167187499999999989,0.173437499999999994,0.164062500000000000,0.165624999999999994
random,40,0.574939610355,0.325000000000000011,0.050000000000000003,0.200000000000000011,0.074999999999999997,0.149999999999999994,0.200000000000000011
random,80,0.631356564163,0.287499999999999978,0.050000000000000003,0.200000000000000011,0.162500000000000006,0.149999999999999994,0.149999999999999994
random,1280,0.242419803463,0.153125000000000011,0.164843750000000011,0.174999999999999989,0.167968750000000000,0.170312500000000006,0.168750000000000011
random,160,0.43461349368,0.225000000000000006,0.118749999999999994,0.181249999999999994,0.156250000000000000,0.181249999999999994,0.137500000000000011
random,5120,0.31173517518,0.164648437499999994,0.165234374999999989,0.159960937500000011,0.171289062500000006,0.173046874999999989,0.165820312500000011
gambler,1280,0.160294867181,0.163281249999999989,0.171875000000000000,0.169531249999999994,0.167187499999999989,0.158593750000000006,0.169531249999999994
random,320,0.0950146187583,0.171875000000000000,0.162500000000000006,0.162500000000000006,0.171875000000000000,0.159374999999999989,0.171875000000000000
gambler,5120,0.168608479752,0.164062500000000000,0.170117187499999989,0.163476562500000006,0.166992187500000000,0.166601562499999994,0.168750000000000011
gambler,5120,0.255495161946,0.167187499999999989,0.163867187500000011,0.168164062499999989,0.168554687499999994,0.160546875000000006,0.171679687500000011
gambler,5120,0.205184537537,0.171093749999999989,0.162304687499999989,0.168164062499999989,0.164257812499999989,0.166015625000000000,0.168164062499999989
random,640,0.324893144827,0.185937500000000006,0.160937500000000011,0.162500000000000006,0.164062500000000000,0.146875000000000006,0.179687500000000000
random,2560,0.246767293664,0.161328124999999989,0.162500000000000006,0.168750000000000011,0.172656250000000011,0.162109375000000000,0.172656250000000011
random,10240,0.109993292093,0.164550781250000000,0.166015625000000000,0.167187499999999989,0.167382812500000006,0.167773437500000011,0.167089843749999994
gambler,2560,0.226403799782,0.160156250000000000,0.173437499999999994,0.166015625000000000,0.162500000000000006,0.167578124999999994,0.170312500000000006
random,1280,0.52258040317,0.197656250000000006,0.154687500000000006,0.164062500000000000,0.160156250000000000,0.155468749999999989,0.167968750000000000
random,10240,0.320047739495,0.163867187500000011,0.170312500000000006,0.165429687500000006,0.163476562500000006,0.171679687500000011,0.165234374999999989
random,5120,0.274534011756,0.163867187500000011,0.166406250000000006,0.169140624999999989,0.169140624999999989,0.159960937500000011,0.171484374999999994
random,2560,0.467799963185,0.183593750000000000,0.164453125000000006,0.167578124999999994,0.156640625000000006,0.156640625000000006,0.171093749999999989
random,10,0.567646212198,0.299999999999999989,0.100000000000000006,0.100000000000000006,0.000000000000000000,0.500000000000000000,0.000000000000000000
random,20,0.440958551844,0.250000000000000000,0.100000000000000006,0.100000000000000006,0.100000000000000006,0.349999999999999978,0.100000000000000006
random,40,0.424918292799,0.174999999999999989,0.074999999999999997,0.149999999999999994,0.149999999999999994,0.299999999999999989,0.149999999999999994
random,80,0.368932393686,0.212499999999999994,0.087499999999999994,0.200000000000000011,0.162500000000000006,0.187500000000000000,0.149999999999999994
random,160,0.294627825494,0.193750000000000006,0.137500000000000011,0.193750000000000006,0.162500000000000006,0.174999999999999989,0.137500000000000011
random,10,0.235702260396,0.100000000000000006,0.200000000000000011,0.200000000000000011,0.100000000000000006,0.100000000000000006,0.299999999999999989
gambler,5120,0.182157688861,0.162695312499999994,0.167382812500000006,0.170898437500000000,0.164648437499999994,0.166992187500000000,0.167382812500000006
random,20,0.380058475033,0.100000000000000006,0.100000000000000006,0.149999999999999994,0.149999999999999994,0.149999999999999994,0.349999999999999978
random,40,0.361324723145,0.200000000000000011,0.149999999999999994,0.100000000000000006,0.125000000000000000,0.149999999999999994,0.275000000000000022
random,320,0.356000156055,0.159374999999999989,0.149999999999999994,0.174999999999999989,0.162500000000000006,0.206249999999999989,0.146875000000000006
gambler,10,0.1490711985,0.200000000000000011,0.200000000000000011,0.100000000000000006,0.200000000000000011,0.100000000000000006,0.200000000000000011
random,80,0.454911468799,0.125000000000000000,0.149999999999999994,0.100000000000000006,0.162500000000000006,0.212499999999999994,0.250000000000000000
gambler,20,0.166666666667,0.149999999999999994,0.200000000000000011,0.100000000000000006,0.200000000000000011,0.149999999999999994,0.200000000000000011
random,10,0.34960294939,0.100000000000000006,0.299999999999999989,0.000000000000000000,0.100000000000000006,0.200000000000000011,0.299999999999999989
gambler,40,0.311804782231,0.149999999999999994,0.200000000000000011,0.125000000000000000,0.174999999999999989,0.100000000000000006,0.250000000000000000
random,160,0.244381304977,0.143749999999999989,0.168750000000000011,0.143749999999999989,0.162500000000000006,0.187500000000000000,0.193750000000000006
random,20,0.307318148576,0.250000000000000000,0.250000000000000000,0.050000000000000003,0.149999999999999994,0.149999999999999994,0.149999999999999994
gambler,80,0.278886675511,0.149999999999999994,0.187500000000000000,0.137500000000000011,0.187500000000000000,0.125000000000000000,0.212499999999999994
random,40,0.21730674684,0.225000000000000006,0.174999999999999989,0.125000000000000000,0.174999999999999989,0.174999999999999989,0.125000000000000000
random,640,0.327288948111,0.143749999999999989,0.173437499999999994,0.171875000000000000,0.154687500000000006,0.178125000000000006,0.178125000000000006
random,80,0.238630351055,0.187500000000000000,0.187500000000000000,0.125000000000000000,0.200000000000000011,0.149999999999999994,0.149999999999999994
gambler,160,0.134370962472,0.156250000000000000,0.162500000000000006,0.156250000000000000,0.181249999999999994,0.162500000000000006,0.181249999999999994
random,160,0.305050086962,0.181249999999999994,0.156250000000000000,0.162500000000000006,0.212499999999999994,0.143749999999999989,0.143749999999999989
random,320,0.513024799054,0.131250000000000006,0.156250000000000000,0.146875000000000006,0.165624999999999994,0.178125000000000006,0.221874999999999989
random,10240,0.42357553357,0.167675781249999989,0.166601562499999994,0.158984375000000011,0.168554687499999994,0.172949218749999994,0.165234374999999989
gambler,320,0.114867072934,0.171875000000000000,0.165624999999999994,0.153125000000000011,0.168750000000000011,0.171875000000000000,0.168750000000000011
gambler,10240,0.187384223515,0.168750000000000011,0.164062500000000000,0.168750000000000011,0.164648437499999994,0.167578124999999994,0.166210937499999989
random,1280,0.321805885244,0.149218750000000011,0.173437499999999994,0.164062500000000000,0.164843750000000011,0.176562500000000011,0.171875000000000000
random,320,0.234224488709,0.159374999999999989,0.156250000000000000,0.159374999999999989,0.190624999999999989,0.178125000000000006,0.156250000000000000
gambler,640,0.249652536316,0.165624999999999994,0.173437499999999994,0.146875000000000006,0.170312500000000006,0.165624999999999994,0.178125000000000006
